"Symbol","Name","LastSale","MarketCap","IPOyear","Sector","industry","Summary Quote",
"LPL","LG Display Co., Ltd.","6.94","$4.97B","2004","Capital Goods","Industrial Machinery/Components","https://old.nasdaq.com/symbol/lpl",
"DFNS","LGL Systems Acquisition Corp.","10.05","$216.7M","2020","Finance","Business Services","https://old.nasdaq.com/symbol/dfns",
"DFNS.U","LGL Systems Acquisition Corp.","n/a","n/a","2020","n/a","n/a","https://old.nasdaq.com/symbol/dfns.u",
"DFNS.WS","LGL Systems Acquisition Corp.","n/a","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/dfns.ws",
"USA","Liberty All-Star Equity Fund","5.91","$1.26B","1986","n/a","n/a","https://old.nasdaq.com/symbol/usa",
"ASG","Liberty All-Star Growth Fund, Inc.","7.31","$304.4M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/asg",
"LBRT","Liberty Oilfield Services Inc.","7.65","$863.94M","2018","Energy","Oilfield Services/Equipment","https://old.nasdaq.com/symbol/lbrt",
"LSI","Life Storage, Inc.","105.71","$4.96B","n/a","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/lsi",
"LITB","LightInTheBox Holding Co., Ltd.","1.75","$195.61M","2013","Consumer Services","Catalog/Specialty Distribution","https://old.nasdaq.com/symbol/litb",
"LSPD","Lightspeed POS Inc.","30.23","$3.21B","n/a","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/lspd",
"LNC","Lincoln National Corporation","31.54","$6.1B","n/a","Finance","Life Insurance","https://old.nasdaq.com/symbol/lnc",
"LIN","Linde plc","238.44","$125.27B","2018","Basic Industries","Major Chemicals","https://old.nasdaq.com/symbol/lin",
"LNN","Lindsay Corporation","92.85","$1.01B","n/a","Capital Goods","Industrial Machinery/Components","https://old.nasdaq.com/symbol/lnn",
"LN","LINE Corporation","51.14","$12.3B","2016","Technology","Computer Software: Programming, Data Processing","https://old.nasdaq.com/symbol/ln",
"LINX","Linx S.A.","6.54","$1.15B","2019","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/linx",
"LGF.A","Lions Gate Entertainment Corporation","n/a","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/lgf.a",
"LGF.B","Lions Gate Entertainment Corporation","n/a","n/a","2016","n/a","n/a","https://old.nasdaq.com/symbol/lgf.b",
"LAD","Lithia Motors, Inc.","222.68","$5.09B","n/a","Consumer Durables","Automotive Aftermarket","https://old.nasdaq.com/symbol/lad",
"LAC","Lithium Americas Corp.","9.83","$891.02M","n/a","Basic Industries","Precious Metals","https://old.nasdaq.com/symbol/lac",
"LYV","Live Nation Entertainment, Inc.","53.16","$11.55B","n/a","Consumer Services","Services-Misc. Amusement & Recreation","https://old.nasdaq.com/symbol/lyv",
"LOAK","Live Oak Acquisition Corp.","9.75","$251.06M","2020","Finance","Business Services","https://old.nasdaq.com/symbol/loak",
"LOAK.U","Live Oak Acquisition Corp.","n/a","n/a","2020","n/a","n/a","https://old.nasdaq.com/symbol/loak.u",
"LOAK.WS","Live Oak Acquisition Corp.","n/a","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/loak.ws",
"LTHM","Livent Corporation","8.38","$1.23B","2018","Basic Industries","Major Chemicals","https://old.nasdaq.com/symbol/lthm",
"RAMP","LiveRamp Holdings, Inc.","50.42","$3.32B","2018","Technology","EDP Services","https://old.nasdaq.com/symbol/ramp",
"LYG","Lloyds Banking Group Plc","1.18","$20.88B","n/a","Finance","Commercial Banks","https://old.nasdaq.com/symbol/lyg",
"SCD","LMP Capital and Income Fund Inc.","10.61","$190.8M","2004","n/a","n/a","https://old.nasdaq.com/symbol/scd",
"LMT","Lockheed Martin Corporation","379.61","$106.12B","n/a","Capital Goods","Military/Government/Technical","https://old.nasdaq.com/symbol/lmt",
"L","Loews Corporation","34.82","$9.6B","n/a","Finance","Property-Casualty Insurers","https://old.nasdaq.com/symbol/l",
"LOMA","Loma Negra Compania Industrial Argentina Sociedad Anonima","4.11","$489.91M","2017","Capital Goods","Building Materials","https://old.nasdaq.com/symbol/loma",
"LGVW","Longview Acquisition Corp.","9.84","$509.22M","2020","Finance","Business Services","https://old.nasdaq.com/symbol/lgvw",
"LGVW.U","Longview Acquisition Corp.","n/a","n/a","2020","n/a","n/a","https://old.nasdaq.com/symbol/lgvw.u",
"LGVW.WS","Longview Acquisition Corp.","n/a","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/lgvw.ws",
"LPX","Louisiana-Pacific Corporation","29.8","$3.35B","n/a","Basic Industries","Forest Products","https://old.nasdaq.com/symbol/lpx",
"LOW","Lowe&#39;s Companies, Inc.","159.6","$120.62B","n/a","Consumer Services","RETAIL: Building Materials","https://old.nasdaq.com/symbol/low",
"LXU","Lsb Industries Inc.","1.95","$57.17M","n/a","Basic Industries","Major Chemicals","https://old.nasdaq.com/symbol/lxu",
"LTC","LTC Properties, Inc.","34.72","$1.36B","n/a","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/ltc",
"LUB","Luby&#39;s, Inc.","2.48","$76.27M","n/a","Consumer Services","Restaurants","https://old.nasdaq.com/symbol/lub",
"LL","Lumber Liquidators Holdings, Inc","20.3","$585.72M","2007","Consumer Services","RETAIL: Building Materials","https://old.nasdaq.com/symbol/ll",
"LXFR","Luxfer Holdings PLC","12.4","$342.43M","2012","Basic Industries","Major Chemicals","https://old.nasdaq.com/symbol/lxfr",
"LDL","Lydall, Inc.","16.25","$288.61M","n/a","Capital Goods","Auto Parts:O.E.M.","https://old.nasdaq.com/symbol/ldl",
"LYB","LyondellBasell Industries NV","73.5","$24.54B","n/a","Basic Industries","Major Chemicals","https://old.nasdaq.com/symbol/lyb",
"MTB","M&T Bank Corporation","96.62","$12.39B","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/mtb",
"MDC","M.D.C. Holdings, Inc.","44.74","$2.84B","n/a","Capital Goods","Homebuilding","https://old.nasdaq.com/symbol/mdc",
"MHO","M/I Homes, Inc.","42.71","$1.22B","1993","Capital Goods","Homebuilding","https://old.nasdaq.com/symbol/mho",
"MAC","Macerich Company (The)","6.87","$1.03B","1994","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/mac",
"CLI","Mack-Cali Realty Corporation","13.1","$1.19B","n/a","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/cli",
"MFD","Macquarie First Trust Global","7.6","$64.96M","2004","n/a","n/a","https://old.nasdaq.com/symbol/mfd",
"MGU","Macquarie Global Infrastructure Total Return Fund Inc.","17.15","$213.83M","2005","n/a","n/a","https://old.nasdaq.com/symbol/mgu",
"MIC","Macquarie Infrastructure Corporation ","27.08","$2.36B","2004","Energy","Oil Refining/Marketing","https://old.nasdaq.com/symbol/mic",
"BMA","Macro Bank Inc.","14.72","$940.61M","n/a","Finance","Commercial Banks","https://old.nasdaq.com/symbol/bma",
"M","Macy&#39;s Inc","6.31","$1.96B","n/a","Consumer Services","Department/Specialty Retail Stores","https://old.nasdaq.com/symbol/m",
"MCN","Madison Covered Call & Equity Strategy Fund","5.8","$121.49M","2004","n/a","n/a","https://old.nasdaq.com/symbol/mcn",
"MSGE","Madison Square Garden Entertainment Corp.","72.6","$1.74B","2020","Consumer Services","Services-Misc. Amusement & Recreation","https://old.nasdaq.com/symbol/msge",
"MSGS","Madison Square Garden Sports Corp.","147.9","$3.55B","2015","Consumer Services","Services-Misc. Amusement & Recreation","https://old.nasdaq.com/symbol/msgs",
"MMP","Magellan Midstream Partners L.P.","36.81","$8.28B","n/a","Energy","Natural Gas Distribution","https://old.nasdaq.com/symbol/mmp",
"MGA","Magna International, Inc.","43.58","$13.01B","n/a","Capital Goods","Auto Parts:O.E.M.","https://old.nasdaq.com/symbol/mga",
"MX","MagnaChip Semiconductor Corporation","13.02","$457.79M","2011","Technology","Semiconductors","https://old.nasdaq.com/symbol/mx",
"MGY","Magnolia Oil & Gas Corporation","5.55","$1.4B","2017","Energy","Oil & Gas Production","https://old.nasdaq.com/symbol/mgy",
"MH^A","Maiden Holdings, Ltd.","9.06","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/mh^a",
"MH^C","Maiden Holdings, Ltd.","8.85","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/mh^c",
"MH^D","Maiden Holdings, Ltd.","8.75","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/mh^d",
"MHLA","Maiden Holdings, Ltd.","19.9403","n/a","2016","Finance","Property-Casualty Insurers","https://old.nasdaq.com/symbol/mhla",
"MHNC","Maiden Holdings, Ltd.","22.05","n/a","2013","Finance","Property-Casualty Insurers","https://old.nasdaq.com/symbol/mhnc",
"MAIN","Main Street Capital Corporation","29.7","$1.96B","2007","n/a","n/a","https://old.nasdaq.com/symbol/main",
"MMD","MainStay MacKay DefinedTerm Municipal Opportunitie","20.57","$567.77M","2012","n/a","n/a","https://old.nasdaq.com/symbol/mmd",
"MNK","Mallinckrodt plc","1.27","$107.43M","2013","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/mnk",
"MANU","Manchester United Ltd.","15.26","$2.51B","2012","Consumer Services","Services-Misc. Amusement & Recreation","https://old.nasdaq.com/symbol/manu",
"MTW","Manitowoc Company, Inc. (The)","8.41","$290.32M","n/a","Capital Goods","Construction/Ag Equipment/Trucks","https://old.nasdaq.com/symbol/mtw",
"MN","Manning & Napier, Inc.","4.3","$69.98M","2011","Finance","Investment Managers","https://old.nasdaq.com/symbol/mn",
"MAN","ManpowerGroup","71.4","$4.15B","n/a","Technology","Professional Services","https://old.nasdaq.com/symbol/man",
"MFC","Manulife Financial Corp","13.91","$26.98B","n/a","Finance","Life Insurance","https://old.nasdaq.com/symbol/mfc",
"MRO","Marathon Oil Corporation","4.56","$3.6B","n/a","Energy","Oil & Gas Production","https://old.nasdaq.com/symbol/mro",
"MPC","Marathon Petroleum Corporation","31.25","$20.33B","n/a","Energy","Integrated oil Companies","https://old.nasdaq.com/symbol/mpc",
"MMI","Marcus & Millichap, Inc.","26.34","$1.04B","2013","Finance","Real Estate","https://old.nasdaq.com/symbol/mmi",
"MCS","Marcus Corporation (The)","9.35","$290.42M","n/a","Consumer Services","Movies/Entertainment","https://old.nasdaq.com/symbol/mcs",
"MPX","Marine Products Corporation","17.62","$598.53M","n/a","Capital Goods","Marine Transportation","https://old.nasdaq.com/symbol/mpx",
"HZO","MarineMax, Inc.","25.02","$541.14M","1998","Consumer Services","Other Specialty Stores","https://old.nasdaq.com/symbol/hzo",
"MKL","Markel Corporation","966.59","$13.32B","1986","Finance","Property-Casualty Insurers","https://old.nasdaq.com/symbol/mkl",
"VAC","Marriott Vacations Worldwide Corporation","86.92","$3.57B","n/a","Finance","Real Estate","https://old.nasdaq.com/symbol/vac",
"MMC","Marsh & McLennan Companies, Inc.","116.27","$58.89B","n/a","Finance","Specialty Insurers","https://old.nasdaq.com/symbol/mmc",
"MLM","Martin Marietta Materials, Inc.","218.31","$13.59B","1994","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","https://old.nasdaq.com/symbol/mlm",
"MAS","Masco Corporation","55.89","$14.55B","n/a","Capital Goods","Industrial Specialties","https://old.nasdaq.com/symbol/mas",
"DOOR","Masonite International Corporation","86.65","$2.12B","n/a","Basic Industries","Forest Products","https://old.nasdaq.com/symbol/door",
"MTZ","MasTec, Inc.","40.59","$3B","n/a","Basic Industries","Water Supply","https://old.nasdaq.com/symbol/mtz",
"MA","Mastercard Incorporated","327.85","$328.2B","2006","Miscellaneous","Business Services","https://old.nasdaq.com/symbol/ma",
"MTDR","Matador Resources Company","8.54","$997.82M","2012","Energy","Oil & Gas Production","https://old.nasdaq.com/symbol/mtdr",
"MTRN","Materion Corporation","51.1","$1.04B","n/a","Capital Goods","Industrial Specialties","https://old.nasdaq.com/symbol/mtrn",
"MATX","Matson, Inc.","37.94","$1.63B","n/a","Consumer Services","Marine Transportation","https://old.nasdaq.com/symbol/matx",
"MLP","Maui Land & Pineapple Company, Inc.","11.03","$213.63M","n/a","Finance","Real Estate","https://old.nasdaq.com/symbol/mlp",
"MAXR","Maxar Technologies Inc.","28.08","$1.71B","n/a","Technology","Radio And Television Broadcasting And Communications Equipment","https://old.nasdaq.com/symbol/maxr",
"MMS","Maximus, Inc.","68.33","$4.19B","1997","Miscellaneous","Business Services","https://old.nasdaq.com/symbol/mms",
"MXL","MaxLinear, Inc","23.45","$1.73B","2010","Technology","Semiconductors","https://old.nasdaq.com/symbol/mxl",
"MEC","Mayville Engineering Company, Inc.","9.54","$191.37M","2019","Capital Goods","Industrial Specialties","https://old.nasdaq.com/symbol/mec",
"MBI","MBIA, Inc.","5.86","$338.43M","1987","Finance","Property-Casualty Insurers","https://old.nasdaq.com/symbol/mbi",
"MKC","McCormick & Company, Incorporated","190.4","$25.37B","n/a","Consumer Non-Durables","Packaged Foods","https://old.nasdaq.com/symbol/mkc",
"MKC.V","McCormick & Company, Incorporated","n/a","n/a","n/a","Consumer Non-Durables","Packaged Foods","https://old.nasdaq.com/symbol/mkc.v",
"MCD","McDonald&#39;s Corporation","216.41","$161.03B","n/a","Consumer Services","Restaurants","https://old.nasdaq.com/symbol/mcd",
"MUX","McEwen Mining Inc.","1.04","$425.14M","n/a","Basic Industries","Precious Metals","https://old.nasdaq.com/symbol/mux",
"MCK","McKesson Corporation","148.23","$24.04B","n/a","Health Care","Other Pharmaceuticals","https://old.nasdaq.com/symbol/mck",
"MDU","MDU Resources Group, Inc.","22.43","$4.5B","n/a","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","https://old.nasdaq.com/symbol/mdu",
"MTL","Mechel PAO","1.55","$429.36M","2004","Basic Industries","Steel/Iron Ore","https://old.nasdaq.com/symbol/mtl",
"MTL^","Mechel PAO","0.4166","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/mtl^",
"MDLA","Medallia, Inc.","26.97","$3.97B","2019","Technology","Computer Software: Programming, Data Processing","https://old.nasdaq.com/symbol/mdla",
"MPW","Medical Properties Trust, Inc.","16.79","$8.88B","2005","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/mpw",
"MED","MEDIFAST INC","172.16","$2.03B","n/a","Consumer Non-Durables","Packaged Foods","https://old.nasdaq.com/symbol/med",
"MCC","Medley Capital Corporation","17.9","$48.75M","2011","n/a","n/a","https://old.nasdaq.com/symbol/mcc",
"MCV","Medley Capital Corporation","22","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/mcv",
"MCX","Medley Capital Corporation","24.55","n/a","2015","n/a","n/a","https://old.nasdaq.com/symbol/mcx",
"MDLQ","Medley LLC","6.3802","n/a","2017","Finance","Investment Managers","https://old.nasdaq.com/symbol/mdlq",
"MDLX","Medley LLC","5.6557","n/a","2016","Finance","Investment Managers","https://old.nasdaq.com/symbol/mdlx",
"MDLY","Medley Management Inc.","0.6293","$20.57M","2014","Finance","Investment Managers","https://old.nasdaq.com/symbol/mdly",
"MD","Mednax, Inc","17.39","$1.49B","n/a","Health Care","Hospital/Nursing Management","https://old.nasdaq.com/symbol/md",
"MDT","Medtronic plc","104.8","$140.87B","n/a","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","https://old.nasdaq.com/symbol/mdt",
"MFAC","Megalith Financial Acquisition Corp.","10.35","$76.87M","2018","Finance","Business Services","https://old.nasdaq.com/symbol/mfac",
"MFAC.U","Megalith Financial Acquisition Corp.","n/a","n/a","2018","n/a","n/a","https://old.nasdaq.com/symbol/mfac.u",
"MFAC.WS","Megalith Financial Acquisition Corp.","n/a","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/mfac.ws",
"MRK","Merck & Company, Inc.","83.13","$210.26B","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/mrk",
"MCY","Mercury General Corporation","42.73","$2.37B","n/a","Finance","Property-Casualty Insurers","https://old.nasdaq.com/symbol/mcy",
"MDP","Meredith Corporation","12.61","$572.79M","n/a","Consumer Services","Newspapers/Magazines","https://old.nasdaq.com/symbol/mdp",
"MTH","Meritage Corporation","101.73","$3.83B","n/a","Capital Goods","Homebuilding","https://old.nasdaq.com/symbol/mth",
"MTOR","Meritor, Inc.","20.61","$1.49B","n/a","Capital Goods","Auto Parts:O.E.M.","https://old.nasdaq.com/symbol/mtor",
"MER^K","Merrill Lynch & Co., Inc.","26.6","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/mer^k",
"MTR","Mesa Royalty Trust","3.7","$6.9M","n/a","Energy","Oil & Gas Production","https://old.nasdaq.com/symbol/mtr",
"MSB","Mesabi Trust","20.83","$273.29M","n/a","Basic Industries","Precious Metals","https://old.nasdaq.com/symbol/msb",
"MEI","Methode Electronics, Inc.","24.9","$934.49M","n/a","Capital Goods","Electrical Products","https://old.nasdaq.com/symbol/mei",
"MET","MetLife, Inc.","37.43","$33.97B","2000","Finance","Life Insurance","https://old.nasdaq.com/symbol/met",
"MET^A","MetLife, Inc.","24.6862","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/met^a",
"MET^E","MetLife, Inc.","27.03","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/met^e",
"MET^F","MetLife, Inc.","26.27","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/met^f",
"MCB","Metropolitan Bank Holding Corp.","29","$240.52M","2017","Finance","Major Banks","https://old.nasdaq.com/symbol/mcb",
"MTD","Mettler-Toledo International, Inc.","974.5","$23.36B","1997","Capital Goods","Biotechnology: Laboratory Analytical Instruments","https://old.nasdaq.com/symbol/mtd",
"MXE","Mexico Equity and Income Fund, Inc. (The)","7.87","$40.7M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/mxe",
"MXF","Mexico Fund, Inc. (The)","10.16","$152.45M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/mxf",
"MFA","MFA Financial, Inc.","2.78","$1.26B","n/a","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/mfa",
"MFA^B","MFA Financial, Inc.","20.1","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/mfa^b",
"MFA^C","MFA Financial, Inc.","17.9","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/mfa^c",
"MFO","MFA Financial, Inc.","23.8","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/mfo",
"MCR","MFS Charter Income Trust","8.32","$368.7M","1989","n/a","n/a","https://old.nasdaq.com/symbol/mcr",
"MGF","MFS Government Markets Income Trust","4.66","$151.85M","1987","n/a","n/a","https://old.nasdaq.com/symbol/mgf",
"MIN","MFS Intermediate Income Trust","3.79","$439.38M","1988","n/a","n/a","https://old.nasdaq.com/symbol/min",
"MMT","MFS Multimarket Income Trust","5.9","$361.87M","1987","n/a","n/a","https://old.nasdaq.com/symbol/mmt",
"MFM","MFS Municipal Income Trust","6.46","$266.07M","1986","n/a","n/a","https://old.nasdaq.com/symbol/mfm",
"MFV","MFS Special Value Trust","5.32","$38.39M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/mfv",
"MTG","MGIC Investment Corporation","8.88","$3.01B","1991","Finance","Property-Casualty Insurers","https://old.nasdaq.com/symbol/mtg",
"MGP","MGM Growth Properties LLC","27.85","$8.45B","2016","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/mgp",
"MGM","MGM Resorts International","21.09","$10.4B","n/a","Consumer Services","Hotels/Resorts","https://old.nasdaq.com/symbol/mgm",
"MFGP","Micro Focus Intl PLC","3.42","$1.14B","2017","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/mfgp",
"MAA","Mid-America Apartment Communities, Inc.","113.17","$12.94B","1994","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/maa",
"MAA^I","Mid-America Apartment Communities, Inc.","62.25","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/maa^i",
"AMPY","MIDSTATES PETROLEUM COMPANY, INC.","0.8399","$31.6M","2016","Energy","Oil & Gas Production","https://old.nasdaq.com/symbol/ampy",
"MLR","Miller Industries, Inc.","30.51","$347.98M","n/a","Capital Goods","Construction/Ag Equipment/Trucks","https://old.nasdaq.com/symbol/mlr",
"HIE","Miller/Howard High Income Equity Fund","6.21","$116.07M","2014","n/a","n/a","https://old.nasdaq.com/symbol/hie",
"MTX","Minerals Technologies Inc.","47.29","$1.61B","1992","Basic Industries","Major Chemicals","https://old.nasdaq.com/symbol/mtx",
"MG","Mistras Group Inc","3.94","$114.69M","2009","Consumer Services","Military/Government/Technical","https://old.nasdaq.com/symbol/mg",
"MUFG","Mitsubishi UFJ Financial Group Inc","4.1","$52.66B","n/a","Finance","Commercial Banks","https://old.nasdaq.com/symbol/mufg",
"MIXT","MiX Telematics Limited","8.55","$187.18M","2013","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/mixt",
"MFG","Mizuho Financial Group, Inc.","2.63","$33.35B","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/mfg",
"MBT","Mobile TeleSystems OJSC","9","$7.97B","n/a","Public Utilities","Telecommunications Equipment","https://old.nasdaq.com/symbol/mbt",
"MODN","Model N, Inc.","36.71","$1.27B","2013","Technology","Computer Software: Programming, Data Processing","https://old.nasdaq.com/symbol/modn",
"MOD","Modine Manufacturing Company","6.01","$307.4M","n/a","Capital Goods","Auto Parts:O.E.M.","https://old.nasdaq.com/symbol/mod",
"MC","Moelis & Company","32.8","$1.81B","2014","Finance","Investment Managers","https://old.nasdaq.com/symbol/mc",
"MOGU","MOGU Inc.","2.33","$252.73M","2018","Miscellaneous","Business Services","https://old.nasdaq.com/symbol/mogu",
"MHK","Mohawk Industries, Inc.","95.88","$6.83B","n/a","Consumer Durables","Home Furnishings","https://old.nasdaq.com/symbol/mhk",
"MOH","Molina Healthcare Inc","168.88","$10.01B","2003","Health Care","Medical Specialities","https://old.nasdaq.com/symbol/moh",
"TAP","Molson Coors Beverage Company","33.59","$7.28B","n/a","Consumer Non-Durables","Beverages (Production/Distribution)","https://old.nasdaq.com/symbol/tap",
"TAP.A","Molson Coors Beverage Company","n/a","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/tap.a",
"MNR","Monmouth Real Estate Investment Corporation","13.28","$1.3B","n/a","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/mnr",
"MNR^C","Monmouth Real Estate Investment Corporation","24.9","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/mnr^c",
"MR","Montage Resources Corporation","4.58","$164.98M","2014","Energy","Oil & Gas Production","https://old.nasdaq.com/symbol/mr",
"MEG","Montrose Environmental Group, Inc.","22.37","$558.25M","2020","Consumer Services","Professional Services","https://old.nasdaq.com/symbol/meg",
"MCO","Moody&#39;s Corporation","280.04","$52.56B","n/a","Finance","Finance: Consumer Services","https://old.nasdaq.com/symbol/mco",
"MOG.A","Moog Inc.","n/a","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/mog.a",
"MOG.B","Moog Inc.","n/a","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/mog.b",
"MS","Morgan Stanley","48.36","$76.25B","n/a","Finance","Investment Bankers/Brokers/Service","https://old.nasdaq.com/symbol/ms",
"MS^A","Morgan Stanley","23.62","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ms^a",
"MS^E","Morgan Stanley","28.21","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ms^e",
"MS^F","Morgan Stanley","28.05","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ms^f",
"MS^I","Morgan Stanley","27.92","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ms^i",
"MS^K","Morgan Stanley","27.69","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ms^k",
"MS^L","Morgan Stanley","26.43","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ms^l",
"CAF","Morgan Stanley China A Share Fund Inc.","21.73","$475.48M","2006","n/a","n/a","https://old.nasdaq.com/symbol/caf",
"MSD","Morgan Stanley Emerging Markets Debt Fund, Inc.","8.61","$175.53M","1993","n/a","n/a","https://old.nasdaq.com/symbol/msd",
"EDD","Morgan Stanley Emerging Markets Domestic Debt Fund, Inc.","5.8","$383.33M","2007","n/a","n/a","https://old.nasdaq.com/symbol/edd",
"IIF","Morgan Stanley India Investment Fund, Inc.","17.19","$228.92M","1994","n/a","n/a","https://old.nasdaq.com/symbol/iif",
"MOS","Mosaic Company (The)","17.81","$6.75B","n/a","Basic Industries","Agricultural Chemicals","https://old.nasdaq.com/symbol/mos",
"MSI","Motorola Solutions, Inc.","152.57","$25.9B","n/a","Technology","Radio And Television Broadcasting And Communications Equipment","https://old.nasdaq.com/symbol/msi",
"MOV","Movado Group Inc.","11.34","$262.88M","n/a","Consumer Non-Durables","Consumer Specialties","https://old.nasdaq.com/symbol/mov",
"MPLX","MPLX LP","17.2","$17.89B","2012","Energy","Natural Gas Distribution","https://old.nasdaq.com/symbol/mplx",
"MRC","MRC Global Inc.","5.58","$457.94M","2012","Capital Goods","Industrial Machinery/Components","https://old.nasdaq.com/symbol/mrc",
"MSA","MSA Safety Incorporporated","129.57","$5.04B","n/a","Health Care","Industrial Specialties","https://old.nasdaq.com/symbol/msa",
"MSM","MSC Industrial Direct Company, Inc.","61.43","$3.41B","1995","Capital Goods","Industrial Machinery/Components","https://old.nasdaq.com/symbol/msm",
"MSCI","MSCI Inc","351.73","$29.42B","n/a","Miscellaneous","Business Services","https://old.nasdaq.com/symbol/msci",
"MSGN","MSG Networks Inc.","9.66","$547.82M","n/a","Consumer Services","Television Services","https://old.nasdaq.com/symbol/msgn",
"MLI","Mueller Industries, Inc.","26.94","$1.53B","n/a","Capital Goods","Metal Fabrications","https://old.nasdaq.com/symbol/mli",
"MWA","Mueller Water Products Inc","10.67","$1.68B","2006","Capital Goods","Metal Fabrications","https://old.nasdaq.com/symbol/mwa",
"MVF","MuniVest Fund, Inc.","8.59","$556.94M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/mvf",
"MZA","MuniYield Arizona Fund, Inc.","14.34","$66.49M","1993","n/a","n/a","https://old.nasdaq.com/symbol/mza",
"MUR","Murphy Oil Corporation","9.26","$1.42B","n/a","Energy","Oil & Gas Production","https://old.nasdaq.com/symbol/mur",
"MUSA","Murphy USA Inc.","135.17","$3.94B","2013","Consumer Durables","Automotive Aftermarket","https://old.nasdaq.com/symbol/musa",
"MVO","MV Oil Trust","2.47","$28.41M","2007","Energy","Oil & Gas Production","https://old.nasdaq.com/symbol/mvo",
"MVC","MVC Capital, Inc.","7.83","$138.79M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/mvc",
"MVCD","MVC Capital, Inc.","25.33","n/a","2017","n/a","n/a","https://old.nasdaq.com/symbol/mvcd",
"MYE","Myers Industries, Inc.","13.5","$483.23M","n/a","Consumer Non-Durables","Plastic Products","https://old.nasdaq.com/symbol/mye",
"MYOV","Myovant Sciences Ltd.","22.34","$2.01B","2016","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/myov",
"NBR","Nabors Industries Ltd.","26.57","$193.85M","n/a","Energy","Oil & Gas Production","https://old.nasdaq.com/symbol/nbr",
"NBR^A","Nabors Industries Ltd.","5.39","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/nbr^a",
"NC","NACCO Industries, Inc.","19.34","$136M","n/a","Consumer Durables","Consumer Electronics/Appliances","https://old.nasdaq.com/symbol/nc",
"NTP","Nam Tai Property Inc.","9.9","$385.46M","n/a","Finance","Real Estate","https://old.nasdaq.com/symbol/ntp",
